ID_REF	Bas	Bmem	Bnv	CD4Tmem	CD4Tnv	CD8Tmem	CD8Tnv	Eos	Mono	NK	Neu	Treg
cg04923194	0.9050345730000021	0.23799348681459698	0.8775518733734737	0.900192228476314	0.914266129232384	0.9101448042799032	0.9188604344896181	0.9079531295404257	0.9145779553354489	0.916499530616715	0.8983396814375201	0.8875838624048363
cg04928784	0.9150335424068174	0.8796317615632218	0.9065566327071377	0.858289023919568	0.7997868154865664	0.8332269259132055	0.5619809445593358	0.9186021109007054	0.9265510298703202	0.9108560045801113	0.9145947245970235	0.8821830609697674
cg04982372	0.8961614756416371	0.6372260128528283	0.07908120947166922	0.8971085251654033	0.9191032853038974	0.892405527854959	0.923295590769925	0.9281256596488985	0.9375044956837416	0.922549494487732	0.9325070720895873	0.8636486972757697
cg04987479	0.9226021360445681	0.2561698131688845	0.9071351445084452	0.923790503526187	0.9289776475127611	0.9080434037148517	0.9320503865361754	0.928475322252242	0.9347725241150744	0.8828887893716415	0.9323800141029248	0.930955973243775
cg04988216	0.4109783105881479	0.9364092379663592	0.9347142609177858	0.9375740100099282	0.940149309013439	0.9425365495043561	0.9429172825802018	0.937605492746963	0.9097096481933726	0.898839183137962	0.9217994164377733	0.9364027409300147
cg05022030	0.9416470425939781	0.202444052150162	0.8834638018718043	0.941737033206781	0.9439353075735776	0.9282163500703132	0.9463000519748153	0.9456441066646527	0.9493723721125152	0.9462886985050384	0.9605084077554977	0.9371846586441444
cg05036909	0.9192106489770785	0.788048054547119	0.9078242940271988	0.7016812907625333	0.9112707183659186	0.439395368820596	0.8861876774300622	0.9229799396088882	0.941309217660574	0.8584616506929162	0.9404629197740643	0.8470834790211517
cg05065075	0.9027454590329539	0.8963217747656144	0.9027456008091412	0.898494194996805	0.9021759689478536	0.8985605296081353	0.9086255684412701	0.90141666652055	0.2222694764619204	0.9317515763915208	0.8762788377077381	0.898777935471367
cg05089849	0.894584850188644	0.8750001800712207	0.89581576134948	0.8939092034643085	0.9083601776107286	0.9000786185978072	0.9144321564427861	0.3530364391990233	0.9178742186728641	0.9134048869558103	0.8451222595080777	0.8801926651885074
cg05106785	0.8604160658154645	0.766329960117031	0.86965233993619	0.6417249870071502	0.846911812835358	0.7154848847722133	0.8552561256749815	0.8639658917145827	0.8662540002829597	0.8527509247497097	0.8382395809393093	0.22757559178623132
cg05170732	0.8980914728518202	0.8809511215636828	0.9011795898112149	0.8642303735615555	0.9011771573340756	0.8503421067693485	0.9012913668505742	0.8944244910592047	0.7914947398571321	0.9291808158152428	0.16516656927415543	0.863108856393635
cg05294459	0.9555521720363115	0.17240942068206833	0.9074388988656952	0.9460659179368073	0.9507449723855934	0.9396172122114278	0.950452525042764	0.9564057733446221	0.9580476028593288	0.9447066375684233	0.9526203413433079	0.9352420770811913
cg05355684	0.8963002813197215	0.8985285160483228	0.9067442986182608	0.876472270697599	0.8982423181827686	0.860864965381395	0.901866684708223	0.9029237165786835	0.9357807767340506	0.19210877648205354	0.9205675476631762	0.8724774037262777
cg05401393	0.8965505889534864	0.7933961776575118	0.877941197677365	0.59964036413205	0.8857825928613663	0.8376819188045672	0.8835380920815566	0.901058967867959	0.9272865785057707	0.9176499802862986	0.9245405401871937	0.8314291287429216
cg05471842	0.8869080571246317	0.8348538229465795	0.8751654160987663	0.8127608952793445	0.8858944836843758	0.4808701430825775	0.8770575610899713	0.8814447194267769	0.9043057259059516	0.884626039018302	0.9069181965686436	0.818773919122458
cg05478809	0.896884038726799	0.8804415827631896	0.8894562669063755	0.89033162423864	0.8922475876828706	0.8511117897873185	0.458389133549148	0.900183864293273	0.9206355144838354	0.9131364777944657	0.9105037750406108	0.8947795579792944
cg05484949	0.9516153255135077	0.8436849029894317	0.15641781429857804	0.9493199954982467	0.9504885389318692	0.9517720320713517	0.9528892743989792	0.9510479108326787	0.9702866467077825	0.9715731783538288	0.9619481290903762	0.9444972527967487
cg05487307	0.8998770408262877	0.882449161134817	0.9123574795055933	0.6751230338712257	0.8983814673843122	0.8700964634066025	0.9042852118079177	0.9037936734457426	0.9160428903910013	0.9240138804513611	0.9091997051630657	0.267165964158861
cg05501327	0.9322113344664068	0.9315334454985867	0.932309796958241	0.8716066125976141	0.9303890980877092	0.9334312543535365	0.9335799272848085	0.9372296870534462	0.9458623133400753	0.930949747865753	0.9335119081545137	0.40534346525276765
cg05508074	0.8732090045035914	0.8857037935274933	0.8969444070824347	0.8852588321282118	0.8971686165225027	0.8862424752875078	0.9031447491089416	0.898986375077233	0.9224216256113501	0.3376868238192262	0.9113042458277834	0.8830585451615249
cg05596912	0.8662781450480219	0.8539383622882174	0.8628940460496267	0.6892621945320008	0.8648354799703052	0.8845169545211985	0.8880172729287643	0.8824398194250833	0.9144294943306845	0.8977381795847252	0.9047155016826757	0.833904629514747
cg05676874	0.887335068142968	0.826139605009763	0.9090701612453422	0.6457170895445787	0.3219427966271236	0.7111641314940793	0.7974276454842825	0.8928480508791182	0.9337491344016744	0.7918021172329321	0.9138550512749907	0.7161852894143811
cg05689028	0.8925133756761663	0.8749070318382287	0.8862706362383125	0.8764752528030092	0.8884952591336072	0.7089322269937173	0.8953174633223092	0.8973980628895327	0.9099062896681631	0.8751959291706696	0.9149811738684627	0.8829110793746366
cg05690666	0.28963810947018404	0.9363773266258716	0.9388364953364712	0.9276127358395208	0.9388909939852119	0.9360546623871102	0.942269380369879	0.940487952200784	0.9347120354105427	0.80360153219975	0.9184849734441763	0.934397853604076
cg05736642	0.9306921411784576	0.9385986009695646	0.9393642576344425	0.9328631125757315	0.9348939587906531	0.939522408090314	0.9393465786150781	0.2173536378838715	0.9328644357795862	0.9263254679244598	0.78224754304737	0.93621974609755
cg05785919	0.9275769070213934	0.26342541484636417	0.9177168788345885	0.9268825314389433	0.9289591476308647	0.9292316624519374	0.9312630391956134	0.9293947702149989	0.9290960347787667	0.9218217126897519	0.9315981079587078	0.9218855099759947
cg05810879	0.9166743598756861	0.8741162533597441	0.3448393523992975	0.9135323789935436	0.9147679863936305	0.9217609206177957	0.9174249542636354	0.9191733395568042	0.9424707132691257	0.9351620487344151	0.9379842834196719	0.9125506697734727
cg05816398	0.7679065402984088	0.62688530416647	0.1157596847290489	0.8485616045566923	0.8823988833219311	0.8853723787810778	0.8954792016787891	0.8365019393417967	0.8868728573589707	0.8846420570336566	0.8893938771849155	0.8010711678914694
cg05840984	0.8903317503274728	0.9151368585795524	0.9195563887792133	0.9183568888184065	0.9194372533714577	0.9291729212686838	0.92829818973697	0.23786115584673775	0.9184677417953064	0.8850020098522794	0.8636007002262898	0.9270788600894866
cg05847670	0.34064889971408685	0.9327726667854973	0.9416795673756913	0.934884127689346	0.9416150443575907	0.938228564897588	0.9435060437314725	0.9276474713980722	0.9198782667390922	0.8953146610262929	0.9113355136312524	0.9361651876298053
cg05875239	0.9135852594704242	0.8844352915477133	0.8845417753137637	0.9108911476356595	0.9109613856127682	0.8893722655034837	0.9050520172381609	0.9087684139951863	0.9472237019204116	0.10552791725224024	0.9445616940100053	0.8910886841250893
cg05892024	0.8574824562944303	0.7651558703636128	0.8579151929746393	0.7833496901323185	0.8587797752547489	0.29078270655496774	0.8442985386367144	0.864044271194599	0.8847331210449422	0.8397681777262515	0.8689641519143296	0.8412684336477277
cg05906696	0.8890811016800919	0.9126630787455327	0.910135069606196	0.916384570948224	0.9175786263697694	0.92017719220886	0.9208966075586874	0.23272555802579226	0.9301764586093865	0.7866014163503225	0.8504096920429638	0.9158419474603403
cg05923857	0.8231968336472874	0.9115962484086975	0.935343896880621	0.826984960486801	0.7938789473172476	0.8270793962532099	0.8754857323546128	0.8350176549351247	0.11028272092747247	0.9364804592912449	0.8051312640426631	0.8701549303827664
cg05931551	0.8927093681927781	0.8379291506981796	0.8924156868273541	0.732809857807415	0.370922501416767	0.8631660138078641	0.865078378154996	0.9017034407996285	0.9189974757131568	0.9105119890296802	0.9173743385018606	0.7738633957980176
cg05956380	0.9173743238824702	0.9160241679362087	0.9196303905037633	0.9157818151914012	0.9183546351704038	0.9253188202362662	0.9230906027088931	0.8991154763215418	0.9334378009597034	0.9404264730142238	0.19524570458549842	0.9159573689800551
cg05982017	0.9080290769516046	0.9044331570110374	0.9095046100381707	0.874870000103393	0.9048465846470988	0.5602508204417462	0.8941004036547137	0.9069842154134453	0.936122371340362	0.8892545083524339	0.9309972695728587	0.9028329280714557
cg06016162	0.9151442106963699	0.8666841022962707	0.300442895880463	0.9098071108196	0.9082948719987096	0.91458953856479	0.9104666052338415	0.92122923460185	0.9451175200255598	0.9003892099461052	0.9320865321513957	0.9108965379767603
cg06026449	0.8608958219519663	0.727998190298922	0.8953712632640503	0.7232694799107138	0.8926972400551698	0.8388995081511438	0.8945550255504926	0.8767585104037108	0.9112207729334987	0.8824404458493573	0.8836393409456971	0.322361715914943
cg06264696	0.8977561380207462	0.275141616627441	0.8983019987223823	0.8860299772752392	0.9176630744503331	0.8883161213052805	0.9194204997181235	0.9106930909838873	0.9191361589526554	0.8828252933447654	0.8870219041810662	0.8826730977990244
cg06338239	0.8873889198887936	0.893995133181038	0.904475328281387	0.7196634891781201	0.4268325606012956	0.8955074284910988	0.7082015577518213	0.9093699498864625	0.8981101666733514	0.9099299433479485	0.9081460310067563	0.8689435151872921
cg06419846	0.9629028480998475	0.9604959270609257	0.9662680191000448	0.9453549436571728	0.9303728278590386	0.5914583612174715	0.257772576769359	0.964362631754163	0.9753190897305767	0.9629420398759674	0.9621980399761455	0.93885883208017
cg06421734	0.9049842310337012	0.9333943386952991	0.9330567815919613	0.9141513778280818	0.9371530937595816	0.9396490583128025	0.9401850830549477	0.233120029378613	0.9247407902746516	0.93270702276841	0.8664613476991637	0.9360751488328329
cg06500418	0.8959734520714729	0.8903349420663118	0.89994365370783	0.8707114760413025	0.8997067461157384	0.8970031632807608	0.9062463375982727	0.8896945290711668	0.8661067644326826	0.9186125847441813	0.16054618167511484	0.881933446498855
cg06527889	0.9148579963260778	0.9198647317647204	0.924077354503948	0.4984771231575805	0.7660914024399336	0.913045858931424	0.9182759232027727	0.9258750909557785	0.9369963117531249	0.9297675205300051	0.9293594689185211	0.8416001057247336
cg06636137	0.9058676147475829	0.90493266156289	0.9067956265502417	0.9042206588267327	0.9030156316282392	0.9096876003716512	0.9066422857908248	0.9113638387847287	0.19395624078741755	0.933359350830014	0.9119192395701515	0.8983313744455903
cg06658453	0.2741709104774755	0.9305280939455725	0.9356067025349946	0.9274786345629455	0.936196603092774	0.9300059412063735	0.938122660308823	0.906334590485654	0.8971536496446748	0.9066039731877898	0.8881530368918719	0.9319798672649021
cg06681449	0.8986842412761744	0.5815603421309558	0.15437040877408179	0.9100208623794538	0.9122018289828728	0.9101423479100235	0.9079374873751724	0.9151498325887877	0.8986360637137996	0.922713740463001	0.8951092067721774	0.9048589118621077
cg06738507	0.8404822347487816	0.6259700050546738	0.15801266633579714	0.825879830125926	0.8007391290968705	0.8330707681249955	0.8144962681656953	0.8477891308107217	0.8727131560851622	0.8554470300230689	0.8569708921549588	0.8117108722679577
cg07003611	0.9051285320850982	0.8861046466357378	0.90354504134476	0.89051074167474	0.9041398977793792	0.9126466266534735	0.9129410803339046	0.9137122755762925	0.9210706698429363	0.9156961549920977	0.9261063331272048	0.601673275510225
cg07008893	0.9281427644811564	0.2586379838039705	0.9044690189527165	0.9122745260560362	0.9275826260253733	0.928843868975488	0.929681696910633	0.9299417338354697	0.9431642684346504	0.9262539981190832	0.9394399081756656	0.9194001161769213
cg07033790	0.9139767216093594	0.9235636912876214	0.9283503185279105	0.9257694008180668	0.9299252770082338	0.9307947626198545	0.934777951048013	0.2891068973300565	0.9195382964932378	0.8843480071947238	0.8491349131525571	0.922676476306608
cg07076850	0.8582915331014053	0.8255320011301904	0.1522599733351222	0.8738520625983185	0.8462890638651664	0.8533745087740603	0.8553130267859592	0.8348619120524517	0.834969843010886	0.8548399213296889	0.791203753923689	0.8833956924165243
cg07084675	0.8965770531032283	0.26122100314086366	0.874668155313222	0.882012410219436	0.8953370545306155	0.8884917293809368	0.904372291934415	0.9008161954131213	0.9125213783380844	0.9062291300492784	0.901152668935104	0.8873934237460451
cg07094228	0.8467181624520825	0.7880867771843648	0.19243986099606075	0.8446575306199288	0.8142548813630313	0.8651143078640398	0.8583000562604788	0.868600353171238	0.8811846490593315	0.8742178219637193	0.849470359598277	0.8712259926761222
cg07373578	0.8941955058961146	0.814738399643056	0.227289079252485	0.8882831211428628	0.8946036060585119	0.8917537476960495	0.8952109101029556	0.8957878347423688	0.91380798049335	0.9045616408634416	0.903429793703055	0.8858339129435454
cg07390370	0.8438511974973585	0.615938293750029	0.1289023528038076	0.8355957924283457	0.8396929202143081	0.8352550378469995	0.8488397053788901	0.8777513466662658	0.8628447224928834	0.8013941562906647	0.8412050293029765	0.8525761388101863
cg07461115	0.8816069709639424	0.719129275860679	0.879407032694301	0.6790183341482322	0.8585980561923691	0.7849307617986747	0.8135012224660233	0.8934525333520925	0.9056033862318159	0.9005417036828292	0.9110649325122945	0.27189357585932034
cg07526731	0.8926582751748784	0.7901491077801865	0.15180634241813948	0.9017825326863672	0.9060789470178996	0.9127557624392802	0.910344722904329	0.9085804160861487	0.9238254886273265	0.833229020980949	0.9214563737900933	0.9056309300940314
cg07543798	0.9126858385695901	0.9120499026082673	0.9116014911179762	0.9079734643375661	0.908021421499563	0.9163292487902325	0.9147704899606033	0.9223787358258895	0.945033605681351	0.3588673924556146	0.937199383513322	0.9095100996817127
cg07610771	0.9023057383364859	0.21187693680651784	0.8767171878020008	0.8913940629107405	0.907597587530512	0.8928964045895947	0.9121416070017494	0.902434532826625	0.9035443852231348	0.8967223201374221	0.8925917344815093	0.8773294100750203
cg07617198	0.881968393746431	0.9088180428327971	0.9149025124547913	0.9084059750127198	0.9104488303672061	0.9090332420408668	0.9170456150282892	0.9063378682028855	0.12611602375827646	0.9341697472821455	0.8590989116146056	0.9124075970147935
cg07619820	0.8902845532136549	0.882536293257482	0.8881581805201205	0.8863598964033053	0.8949711232262706	0.8921079146307478	0.8964876265493299	0.844483403496475	0.9040882217064581	0.9143523767313868	0.14669140222240565	0.8845915505975803
cg07627628	0.916642849266954	0.9129813026389596	0.9167259961266327	0.3018700999789903	0.6307668990818145	0.5772556765559506	0.7293585841493244	0.9215124157182065	0.9388107589830302	0.8997221033367732	0.9178390876966729	0.5545163665520076
cg07661702	0.9171205339208067	0.8696869495477649	0.9175336201694653	0.7766539718855987	0.9152129628432943	0.4247380133372875	0.8938281126607988	0.9205633553218222	0.9395793579001882	0.8613074164797598	0.9361609729060496	0.8100728704603141
cg07702659	0.8698445243557679	0.8669240378184112	0.8647870965611935	0.805016245856234	0.852886193349758	0.7265644353329812	0.28568541916238777	0.8861850638577196	0.8969082041616343	0.8781437948928172	0.8990468993958288	0.807433964979805
cg07707056	0.9224005328392871	0.9195628955144391	0.9194386754374	0.9155671866237868	0.9100617277708747	0.850175653932859	0.4826750858826874	0.9180556991361652	0.9359277974734366	0.9186012011302072	0.9291918848594646	0.9199510115517159
cg07728865	0.89557856911732	0.8317714778298008	0.9083697344258145	0.378254685814085	0.10969541287885128	0.8026688585135855	0.3594025609629704	0.8979558864190275	0.9240965182087808	0.8012391629519453	0.8961028088227222	0.5818886691678443
cg07756788	0.86585568610723	0.703225535862617	0.8929068844192	0.49220548382822626	0.44411786865135944	0.5345525534590693	0.2095956867017552	0.888455387780916	0.8777116383618232	0.7817329659238587	0.8879104904891036	0.5377279697358697
cg07833643	0.9172607728124782	0.9005342140795194	0.916073194803713	0.8646474618179848	0.917390293081529	0.914591857019414	0.9220731316242938	0.9100864165465528	0.9208011252284547	0.9258175795048936	0.9020080594973693	0.5462753676873954
cg07880190	0.8809435972794182	0.8745742955953594	0.8870834570265935	0.6105445638999245	0.8900241259208744	0.8774202343800646	0.8985025986451538	0.8990312335617987	0.9014678080849073	0.9138922844715232	0.8988221961665911	0.7991204723552143
cg07896398	0.3398500260764133	0.9285299797744497	0.9356409161199702	0.9172895110698007	0.932999360383163	0.933371770736882	0.9362253512662152	0.88607791969358	0.8883603998675093	0.8706084409561173	0.8517266442516038	0.924278768517901
cg07993518	0.8822836187201776	0.8758544780606327	0.9014241678581052	0.8611991564436137	0.8940956631702068	0.8561064080648928	0.9002543330581598	0.7180384043006175	0.8491084196007321	0.8982110086795801	0.13676367824346478	0.863514557820584
cg08012294	0.889333924004679	0.9003235974456555	0.9123772173330382	0.3873950896950065	0.8551433521820376	0.9002921358749411	0.9161344288113314	0.9217798513275844	0.9028308895057834	0.9238376307102405	0.923274458909266	0.7307332951337716
cg08077807	0.7997102120137355	0.9291540123005589	0.9306046119344445	0.9167499113898203	0.9292986340012523	0.9155536941526254	0.931271294519885	0.194434992310705	0.9308999958613601	0.7823901094816973	0.8706428969905552	0.9124489133128284
cg08091050	0.8556683371324584	0.850122782649037	0.8854523645006065	0.8771256320183676	0.8856929155800047	0.8870608968363553	0.8869266108436271	0.8649455225670922	0.8510974805881627	0.8858131220695926	0.23041542667952628	0.862982709967798
cg08097676	0.8835389442532996	0.845153650672653	0.8974730712690457	0.861569495428694	0.8846946636078273	0.8790738775510203	0.8862960471304714	0.8899424628407122	0.18257729146027896	0.9196110773506918	0.8862730565295162	0.8811642428877641
cg08218512	0.9160420836871587	0.9236007810457297	0.9263367267730043	0.9183424542200684	0.9249053316248462	0.9185104139804683	0.9285698860090174	0.8924759693580555	0.9355130391880345	0.9291350442710679	0.23982140627171933	0.9212243238943733
cg08243981	0.8509671784787655	0.48091044559368396	0.8466762238166325	0.553390408840892	0.8357236433326964	0.22705351048807676	0.7767745416963121	0.6718081365831232	0.8461287886874748	0.6440775837593858	0.8328227962846202	0.5862174915425741
cg08326410	0.8964472693019198	0.8964583057105298	0.8989911389199985	0.885966657466327	0.8953382446171178	0.847467675151917	0.8998113862461421	0.9106527833748987	0.9392948525042996	0.19138352526961583	0.9324207230632616	0.8982889127467503
cg08337454	0.9202449097112732	0.8994080867309294	0.9241318658601687	0.8571122344348098	0.9188436745896968	0.894334965746988	0.9215553095986975	0.9255105242596052	0.9380444008486635	0.9130801878731611	0.9128726132554187	0.5349494322743144
cg08358686	0.9160239478947448	0.9070715905545379	0.9256318003937125	0.799428680651848	0.9183918473580583	0.8426447933813415	0.9232485314638739	0.903334075431742	0.9298671299157824	0.913905813669736	0.9043258927222165	0.45362568609872705
cg08437936	0.9011883388178518	0.7470189806276442	0.181468168798668	0.8999197741032819	0.84375613164823	0.8904452996571023	0.8961654561091293	0.9052247015935487	0.928163807636098	0.9120542559399599	0.9073441096774394	0.9014300320242192
cg08445080	0.9286215863825557	0.9171465651292229	0.9280278643393017	0.894371403835891	0.9252163127504984	0.9162431754941656	0.9294124647003104	0.9328753973611963	0.9392158585801305	0.9302065882891876	0.9381074698038864	0.5012251293349407
cg08446606	0.2523873834577955	0.9370329003957796	0.9438921160019428	0.9323179163489618	0.936043062470217	0.9413885477770753	0.9227657775341077	0.8656903635305595	0.9179990434686375	0.873947192719639	0.9071888588544792	0.9380074535211204
cg08452021	0.8617802115793447	0.6848774064223532	0.8835057887338827	0.6848534867978392	0.30748530944902364	0.7212162072641373	0.6558325309502662	0.8780960978967532	0.9039489042377139	0.8457379689960943	0.8968638712678811	0.758296218626771
cg08483099	0.8716351505900137	0.861927887780999	0.8972112935768165	0.4216094410486545	0.0900445363734373	0.6516067881878129	0.3880573286459688	0.8868343742870974	0.9129672495576133	0.8982640196999496	0.8940242051777995	0.6415171073684997
cg08486432	0.8665160108171733	0.8729352178416238	0.862681747549168	0.7551913372771912	0.4048042525591578	0.8845627457610182	0.7910531820695128	0.8864095221037602	0.8819170513708361	0.8904443828872399	0.8811561504341804	0.8245662938010224
cg08530578	0.8661824360006131	0.8715374992919673	0.8552564964404883	0.8770672765785162	0.8757883140044298	0.8816792151666275	0.8907595380054097	0.8658088090247268	0.9138175499939103	0.23880529112009352	0.8991862129366761	0.8825651199028134
cg08538069	0.83894740170853	0.8968746108331643	0.9304287913811258	0.8719532206972865	0.926695719997755	0.8833064244990605	0.9254524923393326	0.18246067840009675	0.9257278235143503	0.8884054278539487	0.8146621876562472	0.8789684943699526
cg08657911	0.9003915020596113	0.8899002153264481	0.8976925727938605	0.7829016267951567	0.890369211158178	0.493528001679397	0.8933524096110851	0.9035219928436388	0.920854783346842	0.8926141237002149	0.9168424442478011	0.8240916659707587
cg08662013	0.9178765530124985	0.859619113678595	0.9225114829576813	0.7390936932532642	0.47239642873826926	0.8602774716975492	0.9088734697095893	0.9153705650924425	0.939888950905532	0.8989987723362758	0.9230229861290343	0.8233484422930374
cg08765214	0.32058631560428935	0.9492598291894215	0.9496795471570032	0.9402609882590103	0.9484993417641515	0.944946592165263	0.9496740376663422	0.8927676122893388	0.9190534081456899	0.8866620024844689	0.8979270868415311	0.9459447160743357
cg08771884	0.8960879305300694	0.8763981330132732	0.910613630058191	0.8681882750340397	0.9039571736912734	0.8343739991599199	0.9026823749091959	0.7587492485641003	0.8087393482728472	0.904050609876139	0.204883169153976	0.9046443646817081
cg08842268	0.8783328786372856	0.9263887318379834	0.9172928993301415	0.8779442732653042	0.648969661201657	0.927607385150376	0.9158575856601656	0.8945050036689	0.9189465303429452	0.8780138332536394	0.9120982203517717	0.8946235619182614
cg08844422	0.8893308753519324	0.9060901804406924	0.911155355833131	0.8976007056884769	0.9078795999298797	0.8896692020759309	0.9103018074414176	0.9040768924893072	0.15432290803335647	0.9292635495110797	0.8626891772137896	0.8984960157958143
cg08888548	0.8052873806938599	0.8797597125741191	0.8957210884058722	0.761500859174802	0.8948519344049369	0.7942195050544892	0.9018925308208162	0.8727111155619718	0.8671605225274773	0.8939297675143173	0.9032535817317225	0.34409153954926897
cg08907176	0.9058195123017952	0.9029076966628758	0.9022843628606467	0.8981131048223612	0.9041709058508381	0.89704914249319	0.9117844193005983	0.8687395203998537	0.929750722261786	0.344925953059606	0.9184561800428281	0.9051189595637089
cg08965078	0.8414865389854261	0.8232883095945609	0.8770000744998075	0.8528110611968145	0.8691717434073671	0.8380145742818857	0.8704969149824754	0.8843490203198517	0.15187609701895657	0.872191575622842	0.854947355397022	0.86198891944235
cg09010228	0.8643711236088077	0.8400706085962556	0.9238858652803195	0.9029472416067172	0.9235307316865778	0.9029918384385167	0.9280156866795342	0.20750659905516525	0.8268976970225504	0.8946459194424579	0.7307203029672734	0.9130147055642263
cg09031281	0.9139935447036637	0.893249395233814	0.9180636567938115	0.5999944921618563	0.905063988000246	0.8985753840419917	0.9169733599071648	0.928848390970008	0.9429892384042052	0.9245966396021069	0.928315950125305	0.8387458397434807
cg09119854	0.8735807911657142	0.8452427813474458	0.8774933366037034	0.8570228087081988	0.530479522059831	0.8797685409956517	0.872756644164532	0.8846680462590287	0.8745033930889342	0.8836849832381317	0.8675699036916534	0.8756296869911857
cg09134152	0.8616582400982468	0.8377085861980555	0.882226494092454	0.8456289098430085	0.864337078998496	0.8452154323039852	0.8689179626337573	0.8541739586569322	0.8875483912534449	0.2936064217639029	0.9004999214658002	0.8581056331949001
cg09304968	0.8898069337101902	0.8922217785038177	0.9027426368210212	0.8894361546641215	0.896656857996839	0.8862578382181955	0.903944288885705	0.9130727241277234	0.9262642244489029	0.28413710871558717	0.9197021465422869	0.8875678091075407
cg09438865	0.8338939195601561	0.7959970170578128	0.797057103144923	0.796069449195892	0.5508411796762482	0.8435752783827133	0.787643805209973	0.8306211836271318	0.8593965292839703	0.8661391236177136	0.8654929592446976	0.7791486043339777
cg09488807	0.9261339425111103	0.239447304007914	0.885370716071588	0.9178141713134675	0.924722068395249	0.919539586048076	0.9262304626041219	0.9286316749090537	0.9347086459753965	0.9208430766472728	0.9439725066545641	0.9158553258963803
cg09592164	0.8903473752448678	0.8471106216438634	0.8915989379677725	0.87185461449709	0.8930342767932611	0.8822804257691566	0.8978415768860618	0.8980307196028583	0.17191105762063474	0.8916550474638871	0.9317782576833885	0.8740808014750634
cg09596645	0.9075450625545721	0.8692467902432736	0.915780024638616	0.8942527220463945	0.915849173480759	0.8992237852896485	0.9234148541221122	0.2139146813241815	0.9279096275962613	0.8927823145829883	0.8513506081010854	0.873811660661946
cg09601944	0.8937239909912561	0.9027161318947509	0.9042395200240577	0.887663058684819	0.9050659499690272	0.8813423437898738	0.9045069315163381	0.8213678171042875	0.7882966425591591	0.911503675245657	0.16319155004563968	0.8957526195666103
cg09622285	0.3976616308224488	0.9116120998781367	0.9199164502521447	0.908208073601672	0.9209666591431886	0.9180553901593063	0.925875996635191	0.9146785760542158	0.9075743446525585	0.8869697364484086	0.9289701905232262	0.911021298229641
cg09622624	0.8939303359240025	0.864432431724214	0.9027951770016032	0.8449764409536893	0.8991785963213607	0.847636321750377	0.9008272144357339	0.8914431069540065	0.8988332510206565	0.9126837523706641	0.20083224028070315	0.8348556127703676
cg09629758	0.3401815312374687	0.9393096609262223	0.9441199659955817	0.9333728950180993	0.9450292729868449	0.9412858794245182	0.9483643274280247	0.9379929258473257	0.8979609569459231	0.8741326427731311	0.9370944345937572	0.9282580621754013
cg09681537	0.7563987326727831	0.7682042959424417	0.14639435664499276	0.8244187396066313	0.8486385747643782	0.860809663260977	0.8626847571958495	0.8652369457220808	0.7515796498921126	0.7138403897000236	0.7965110213821393	0.867420406612495
cg09766370	0.8599303269402171	0.8920297760457078	0.8975708225364087	0.569637519634852	0.8949340833356416	0.8367673003345715	0.895994430266357	0.8983339558819148	0.9225283376971284	0.909505086784382	0.9158972369279764	0.8818225834540326
cg09799856	0.887983489031063	0.8941538973767535	0.9072793834725442	0.8990023708014283	0.8058210799255038	0.8802956652440105	0.5716327709272874	0.8477660860785563	0.9058172832222202	0.7720713204940987	0.8866273192344624	0.8942578496041141
cg09803743	0.9293706508127136	0.9005025129154444	0.9321758391272083	0.9137653344754002	0.9294759855147994	0.904991975441294	0.932200531200651	0.20352378585947575	0.9290978219636663	0.9125454855038461	0.765145195252621	0.9110373110288473
cg09856271	0.8766417952223978	0.7824305918491059	0.8648550491386869	0.7831037052925816	0.8729159432703867	0.457167796650417	0.875218068426485	0.874525588317179	0.9007663768753896	0.8355455087972047	0.90438354087695	0.8038591810562896
cg09932794	0.8932966377992592	0.8871599792711575	0.9016704369685292	0.8877302671095875	0.8994087224441978	0.859482465382719	0.898426704233281	0.9061300493857558	0.9232784712716368	0.24073421670015566	0.9166576880702871	0.8902077576632917
cg09940675	0.2535587972120173	0.8001239580145194	0.915665792881454	0.8689235367381543	0.8975582816317813	0.8859544748605568	0.9115868054106919	0.8917219021542645	0.9078264548052881	0.773619291145047	0.8771993314859499	0.8783332645711166
cg10161198	0.9092668138637917	0.8952060423502605	0.902764717898806	0.888468094607426	0.679577524821883	0.9269793167688916	0.9145968985631854	0.9168417738833317	0.9198056460467484	0.9352985700029184	0.9366289510763272	0.9107534642533727
cg10164437	0.9108382023577352	0.17426471170196767	0.838520509722815	0.8529696060144518	0.9138315992072643	0.8685352240644828	0.9114676176249796	0.9166971362594635	0.9344875815126179	0.9072150778512723	0.9282813277992563	0.8727883736044163
cg10168351	0.9037620238577017	0.9164433325308036	0.9176191974895953	0.886516542525522	0.5660612476348488	0.924422136982476	0.9244763925229631	0.9145626124010988	0.9351063556325717	0.9242249662875904	0.9341161167375681	0.9170847304426477
cg10206039	0.8798747302383555	0.885708476185839	0.8897723733811127	0.8888170256102155	0.8929408764481875	0.8965561929627625	0.9052241874857774	0.9002151831235813	0.9194771093148695	0.29866439879789813	0.9150953443903164	0.8992231570491364
cg10208609	0.8600816616309154	0.8020396585299134	0.8635229642878439	0.7805925706658577	0.8824802629499857	0.8881075661637192	0.8898577674513752	0.8775661999094968	0.9049299069055298	0.8971707827563634	0.9042201714604176	0.4137508321741266
